source,dataset_id,table_title,variable,theme,label,definition,unit,decimals,period,source_detail,geography,nonempty_rows,nonempty_amsterdam_rows
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,BHWPD_P,Economie,werkzame personen D: energiebedrijven (%),"Aandeel van het totaal aantal werkzame personen dat voor 12 uur of meer per week werkzaam is bij een vestiging met de sectiecode D: Energiebedrijven.
Sinds 2022 heeft O&S de methodiek overgenomen van LISA, het landelijke vestigings- en banenregister, om het aantal banen en vestigingen per jaar te bepalen. De peildatum is bovendien 1 april en niet meer 1 januari. De cijfers tot en met 2011 zijn gebaseerd op de oude methode van O&S, toen de cijfers nog werden gebaseerd op het ARRA-bestand. Vanaf 2012 is de nieuwe LISA-methode gehanteerd waardoor een vergelijking tussen de jaren na 2012 jaren wel mogelijk is. Sinds 1 juli 2008 zijn ook vrije beroepen verplicht zich in te schrijven in het Handelregister. In 2008 leidde dit tot een toename van het aantal geregistreerde artsen en advocaten en in 2009 van de creatieve beroepen. Er worden alleen gegevens verstrekt over gebieden met minimaal 5 vestigingen. Percentages hoger dan 90 procent zijn afgerond naar 90 procent.",0 %,,1 april,LISA,Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,BHWPE,Economie,werkzame personen E: waterwinning en afvalverwerking,"Aantal personen die voor 12 uur of meer per week werkzaam zijn bij vestigingen met de sectiecode E: Waterwinning en afvalverwerking.
Sinds 2022 heeft O&S de methodiek overgenomen van LISA, het landelijke vestigings- en banenregister, om het aantal banen en vestigingen per jaar te bepalen. De peildatum is bovendien 1 april en niet meer 1 januari. De cijfers tot en met 2011 zijn gebaseerd op de oude methode van O&S, toen de cijfers nog werden gebaseerd op het ARRA-bestand. Vanaf 2012 is de nieuwe LISA-methode gehanteerd waardoor een vergelijking tussen de jaren na 2012 jaren wel mogelijk is. Sinds 1 juli 2008 zijn ook vrije beroepen verplicht zich in te schrijven in het Handelregister. In 2008 leidde dit tot een toename van het aantal geregistreerde artsen en advocaten en in 2009 van de creatieve beroepen. Er worden alleen gegevens verstrekt over gebieden met minimaal 5 vestigingen. Percentages hoger dan 90 procent zijn afgerond naar 90 procent.",0,,1 april,LISA,Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,BHWPE_P,Economie,werkzame personen E: waterwinning en afvalverwerking (%),"Aandeel van het totaal aantal werkzame personen dat voor 12 uur of meer per week werkzaam is bij een vestiging met de sectiecode E: Waterwinning en afvalverwerking.
Sinds 2022 heeft O&S de methodiek overgenomen van LISA, het landelijke vestigings- en banenregister, om het aantal banen en vestigingen per jaar te bepalen. De peildatum is bovendien 1 april en niet meer 1 januari. De cijfers tot en met 2011 zijn gebaseerd op de oude methode van O&S, toen de cijfers nog werden gebaseerd op het ARRA-bestand. Vanaf 2012 is de nieuwe LISA-methode gehanteerd waardoor een vergelijking tussen de jaren na 2012 jaren wel mogelijk is. Sinds 1 juli 2008 zijn ook vrije beroepen verplicht zich in te schrijven in het Handelregister. In 2008 leidde dit tot een toename van het aantal geregistreerde artsen en advocaten en in 2009 van de creatieve beroepen. Er worden alleen gegevens verstrekt over gebieden met minimaal 5 vestigingen. Percentages hoger dan 90 procent zijn afgerond naar 90 procent.",0 %,,1 april,LISA,Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,BHWPF,Economie,werkzame personen F: bouwnijverheid,"Aantal personen die voor 12 uur of meer per week werkzaam zijn bij vestigingen met de sectiecode F: Bouwnijverheid.
Sinds 2022 heeft O&S de methodiek overgenomen van LISA, het landelijke vestigings- en banenregister, om het aantal banen en vestigingen per jaar te bepalen. De peildatum is bovendien 1 april en niet meer 1 januari. De cijfers tot en met 2011 zijn gebaseerd op de oude methode van O&S, toen de cijfers nog werden gebaseerd op het ARRA-bestand. Vanaf 2012 is de nieuwe LISA-methode gehanteerd waardoor een vergelijking tussen de jaren na 2012 jaren wel mogelijk is. Sinds 1 juli 2008 zijn ook vrije beroepen verplicht zich in te schrijven in het Handelregister. In 2008 leidde dit tot een toename van het aantal geregistreerde artsen en advocaten en in 2009 van de creatieve beroepen. Er worden alleen gegevens verstrekt over gebieden met minimaal 5 vestigingen. Percentages hoger dan 90 procent zijn afgerond naar 90 procent.",0,,1 april,LISA,Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,BHWPF_P,Economie,werkzame personen F: bouwnijverheid (%),"Aandeel van het totaal aantal werkzame personen dat voor 12 uur of meer per week werkzaam is bij een vestiging met de sectiecode F: Bouwnijverheid.
Sinds 2022 heeft O&S de methodiek overgenomen van LISA, het landelijke vestigings- en banenregister, om het aantal banen en vestigingen per jaar te bepalen. De peildatum is bovendien 1 april en niet meer 1 januari. De cijfers tot en met 2011 zijn gebaseerd op de oude methode van O&S, toen de cijfers nog werden gebaseerd op het ARRA-bestand. Vanaf 2012 is de nieuwe LISA-methode gehanteerd waardoor een vergelijking tussen de jaren na 2012 jaren wel mogelijk is. Sinds 1 juli 2008 zijn ook vrije beroepen verplicht zich in te schrijven in het Handelregister. In 2008 leidde dit tot een toename van het aantal geregistreerde artsen en advocaten en in 2009 van de creatieve beroepen. Er worden alleen gegevens verstrekt over gebieden met minimaal 5 vestigingen. Percentages hoger dan 90 procent zijn afgerond naar 90 procent.",0 %,,1 april,LISA,Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,BHWPG1,Economie,werkzame personen G1: groothandel,"Aantal personen die voor 12 uur of meer per week werkzaam zijn bij vestigingen met de sectiecode G1: Groothandel.
Sinds 2022 heeft O&S de methodiek overgenomen van LISA, het landelijke vestigings- en banenregister, om het aantal banen en vestigingen per jaar te bepalen. De peildatum is bovendien 1 april en niet meer 1 januari. De cijfers tot en met 2011 zijn gebaseerd op de oude methode van O&S, toen de cijfers nog werden gebaseerd op het ARRA-bestand. Vanaf 2012 is de nieuwe LISA-methode gehanteerd waardoor een vergelijking tussen de jaren na 2012 jaren wel mogelijk is. Sinds 1 juli 2008 zijn ook vrije beroepen verplicht zich in te schrijven in het Handelregister. In 2008 leidde dit tot een toename van het aantal geregistreerde artsen en advocaten en in 2009 van de creatieve beroepen. Er worden alleen gegevens verstrekt over gebieden met minimaal 5 vestigingen. Percentages hoger dan 90 procent zijn afgerond naar 90 procent.",0,,1 april,LISA,Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,BHWPG1_P,Economie,werkzame personen G1: groothandel (%),"Aandeel van het totaal aantal werkzame personen dat voor 12 uur of meer per week werkzaam is bij een vestiging met de sectiecode G1: Groothandel.
Sinds 2022 heeft O&S de methodiek overgenomen van LISA, het landelijke vestigings- en banenregister, om het aantal banen en vestigingen per jaar te bepalen. De peildatum is bovendien 1 april en niet meer 1 januari. De cijfers tot en met 2011 zijn gebaseerd op de oude methode van O&S, toen de cijfers nog werden gebaseerd op het ARRA-bestand. Vanaf 2012 is de nieuwe LISA-methode gehanteerd waardoor een vergelijking tussen de jaren na 2012 jaren wel mogelijk is. Sinds 1 juli 2008 zijn ook vrije beroepen verplicht zich in te schrijven in het Handelregister. In 2008 leidde dit tot een toename van het aantal geregistreerde artsen en advocaten en in 2009 van de creatieve beroepen. Er worden alleen gegevens verstrekt over gebieden met minimaal 5 vestigingen. Percentages hoger dan 90 procent zijn afgerond naar 90 procent.",0 %,,1 april,LISA,Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,BHWPG2,Economie,werkzame personen G2: detailhandel,"Aantal personen die voor 12 uur of meer per week werkzaam zijn bij vestigingen met de sectiecode G2: Detailhandel.
Sinds 2022 heeft O&S de methodiek overgenomen van LISA, het landelijke vestigings- en banenregister, om het aantal banen en vestigingen per jaar te bepalen. De peildatum is bovendien 1 april en niet meer 1 januari. De cijfers tot en met 2011 zijn gebaseerd op de oude methode van O&S, toen de cijfers nog werden gebaseerd op het ARRA-bestand. Vanaf 2012 is de nieuwe LISA-methode gehanteerd waardoor een vergelijking tussen de jaren na 2012 jaren wel mogelijk is. Sinds 1 juli 2008 zijn ook vrije beroepen verplicht zich in te schrijven in het Handelregister. In 2008 leidde dit tot een toename van het aantal geregistreerde artsen en advocaten en in 2009 van de creatieve beroepen. Er worden alleen gegevens verstrekt over gebieden met minimaal 5 vestigingen. Percentages hoger dan 90 procent zijn afgerond naar 90 procent.",0,,1 april,LISA,Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,BHWPG2_P,Economie,werkzame personen G2: detailhandel (%),"Aandeel van het totaal aantal werkzame personen dat voor 12 uur of meer per week werkzaam is bij een vestiging met de sectiecode G2: Detailhandel.
Sinds 2022 heeft O&S de methodiek overgenomen van LISA, het landelijke vestigings- en banenregister, om het aantal banen en vestigingen per jaar te bepalen. De peildatum is bovendien 1 april en niet meer 1 januari. De cijfers tot en met 2011 zijn gebaseerd op de oude methode van O&S, toen de cijfers nog werden gebaseerd op het ARRA-bestand. Vanaf 2012 is de nieuwe LISA-methode gehanteerd waardoor een vergelijking tussen de jaren na 2012 jaren wel mogelijk is. Sinds 1 juli 2008 zijn ook vrije beroepen verplicht zich in te schrijven in het Handelregister. In 2008 leidde dit tot een toename van het aantal geregistreerde artsen en advocaten en in 2009 van de creatieve beroepen. Er worden alleen gegevens verstrekt over gebieden met minimaal 5 vestigingen. Percentages hoger dan 90 procent zijn afgerond naar 90 procent.",0 %,,1 april,LISA,Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,BHWP_GEZOND,Economie,werkzame personen gezondheidsvoorzieningen,"Aantal werkzame personen (minstens 12 uur per week) bij gezondheidsvoorzieningen.
Sinds 2022 heeft O&S de methodiek overgenomen van LISA, het landelijke vestigings- en banenregister, om het aantal banen en vestigingen per jaar te bepalen. De peildatum is bovendien 1 april en niet meer 1 januari. De cijfers tot en met 2011 zijn gebaseerd op de oude methode van O&S, toen de cijfers nog werden gebaseerd op het ARRA-bestand. Vanaf 2012 is de nieuwe LISA-methode gehanteerd waardoor een vergelijking tussen de jaren na 2012 jaren wel mogelijk is. Er worden alleen gegevens verstrekt over gebieden met minimaal 5 vestigingen.",0,,1 april,LISA,Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,BHWPH,Economie,werkzame personen H: transport en logistiek,"Aantal personen die voor 12 uur of meer per week werkzaam zijn bij vestigingen met de sectiecode H: transport en logistiek.
Sinds 2022 heeft O&S de methodiek overgenomen van LISA, het landelijke vestigings- en banenregister, om het aantal banen en vestigingen per jaar te bepalen. De peildatum is bovendien 1 april en niet meer 1 januari. De cijfers tot en met 2011 zijn gebaseerd op de oude methode van O&S, toen de cijfers nog werden gebaseerd op het ARRA-bestand. Vanaf 2012 is de nieuwe LISA-methode gehanteerd waardoor een vergelijking tussen de jaren na 2012 jaren wel mogelijk is. Sinds 1 juli 2008 zijn ook vrije beroepen verplicht zich in te schrijven in het Handelregister. In 2008 leidde dit tot een toename van het aantal geregistreerde artsen en advocaten en in 2009 van de creatieve beroepen. Er worden alleen gegevens verstrekt over gebieden met minimaal 5 vestigingen. Percentages hoger dan 90 procent zijn afgerond naar 90 procent.",0,,1 april,LISA,Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,BHWPH_P,Economie,werkzame personen H: transport en logistiek (%),"Aandeel van het totaal aantal werkzame personen dat voor 12 uur of meer per week werkzaam is bij een vestiging met de sectiecode H: transport en logistiek.
Sinds 2022 heeft O&S de methodiek overgenomen van LISA, het landelijke vestigings- en banenregister, om het aantal banen en vestigingen per jaar te bepalen. De peildatum is bovendien 1 april en niet meer 1 januari. De cijfers tot en met 2011 zijn gebaseerd op de oude methode van O&S, toen de cijfers nog werden gebaseerd op het ARRA-bestand. Vanaf 2012 is de nieuwe LISA-methode gehanteerd waardoor een vergelijking tussen de jaren na 2012 jaren wel mogelijk is. Sinds 1 juli 2008 zijn ook vrije beroepen verplicht zich in te schrijven in het Handelregister. In 2008 leidde dit tot een toename van het aantal geregistreerde artsen en advocaten en in 2009 van de creatieve beroepen. Er worden alleen gegevens verstrekt over gebieden met minimaal 5 vestigingen. Percentages hoger dan 90 procent zijn afgerond naar 90 procent.",0 %,,1 april,LISA,Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,BHWPI,Economie,werkzame personen I: horeca,"Aantal personen die voor 12 uur of meer per week werkzaam zijn bij vestigingen met de sectiecode I: Horeca.
Sinds 2022 heeft O&S de methodiek overgenomen van LISA, het landelijke vestigings- en banenregister, om het aantal banen en vestigingen per jaar te bepalen. De peildatum is bovendien 1 april en niet meer 1 januari. De cijfers tot en met 2011 zijn gebaseerd op de oude methode van O&S, toen de cijfers nog werden gebaseerd op het ARRA-bestand. Vanaf 2012 is de nieuwe LISA-methode gehanteerd waardoor een vergelijking tussen de jaren na 2012 jaren wel mogelijk is. Sinds 1 juli 2008 zijn ook vrije beroepen verplicht zich in te schrijven in het Handelregister. In 2008 leidde dit tot een toename van het aantal geregistreerde artsen en advocaten en in 2009 van de creatieve beroepen. Er worden alleen gegevens verstrekt over gebieden met minimaal 5 vestigingen. Percentages hoger dan 90 procent zijn afgerond naar 90 procent.",0,,1 april,LISA,Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,BHWPI_P,Economie,werkzame personen I: horeca (%),"Aandeel van het totaal aantal werkzame personen dat voor 12 uur of meer per week werkzaam is bij een vestiging met de sectiecode I: Horeca.
Sinds 2022 heeft O&S de methodiek overgenomen van LISA, het landelijke vestigings- en banenregister, om het aantal banen en vestigingen per jaar te bepalen. De peildatum is bovendien 1 april en niet meer 1 januari. De cijfers tot en met 2011 zijn gebaseerd op de oude methode van O&S, toen de cijfers nog werden gebaseerd op het ARRA-bestand. Vanaf 2012 is de nieuwe LISA-methode gehanteerd waardoor een vergelijking tussen de jaren na 2012 jaren wel mogelijk is. Sinds 1 juli 2008 zijn ook vrije beroepen verplicht zich in te schrijven in het Handelregister. In 2008 leidde dit tot een toename van het aantal geregistreerde artsen en advocaten en in 2009 van de creatieve beroepen. Er worden alleen gegevens verstrekt over gebieden met minimaal 5 vestigingen. Percentages hoger dan 90 procent zijn afgerond naar 90 procent.",0 %,,1 april,LISA,Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,BHWP_ICT,Economie,werkzame personen ICT,"Aantal werkzame personen (minstens 12 uur per week) in de sector ICT.
Sinds 2022 heeft O&S de methodiek overgenomen van LISA, het landelijke vestigings- en banenregister, om het aantal banen en vestigingen per jaar te bepalen. De peildatum is bovendien 1 april en niet meer 1 januari. De cijfers tot en met 2011 zijn gebaseerd op de oude methode van O&S, toen de cijfers nog werden gebaseerd op het ARRA-bestand. Vanaf 2012 is de nieuwe LISA-methode gehanteerd waardoor een vergelijking tussen de jaren na 2012 jaren wel mogelijk is. Er worden alleen gegevens verstrekt over gebieden met minimaal 5 vestigingen.",0,,1 april,LISA,Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,BHWP_ICT_P,Economie,werkzame personen ICT (%),"Percentage werkzame personen (minstens 12 uur per week) in de sector ICT.
Sinds 2022 heeft O&S de methodiek overgenomen van LISA, het landelijke vestigings- en banenregister, om het aantal banen en vestigingen per jaar te bepalen. De peildatum is bovendien 1 april en niet meer 1 januari. De cijfers tot en met 2011 zijn gebaseerd op de oude methode van O&S, toen de cijfers nog werden gebaseerd op het ARRA-bestand. Vanaf 2012 is de nieuwe LISA-methode gehanteerd waardoor een vergelijking tussen de jaren na 2012 jaren wel mogelijk is. Er worden alleen gegevens verstrekt over gebieden met minimaal 5 vestigingen.",0 %,,1 april,LISA,Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
